Claim Text  Veracity  Category  Published Date
Ted Cruz (in a song) says Beto O'Rourke wants open borders and to 'take our guns'	False	2018-03-15
Then and now: Graduation rates in Buffalo schools	True	2017-02-10
Rauner right about cost of lawmakers' four straight pension holidays	True	2017-02-16
Durbin on target about the location and causes of Chicago gun violence	True	2017-02-23
Does Afghanistan grow more opium poppies than before 2001?	True	2017-04-04
Here's where refugees settled in New York state in 2016	True	2017-03-04
Cuomo's budget includes more money for private schools than ever before	True	2017-03-06
HB2 has cost North Carolina hundreds of millions of dollars. Dan Forest says that isn't very much	True	2017-03-07
New York gives more aid for private college students than almost any other state	True	2017-02-16
Bono: Each year of school adds 12% to a woman's income	True	2017-02-22
Nancy Pelosi says Donald Trump's child-care proposal mainly benefits high earners	True	2017-03-08
Most U.S. foreign aid flows through U.S. organizations	True	2017-03-08
No, Obama not facing indictment for spying on Trump	False	2018-02-12
Yes, ExxonMobil under Tillerson fought oil payment disclosure rule	True	2017-02-08
Is Robert Pittenger among the 'most liberal' Republican congressmen?	False	2018-03-15
TRUE: During campaign, Trump pledged to leave marijuana legalization up to states	True	2017-02-28
No law banned smoking in cars with children effective Jan. 30, 2018	False	2018-02-08
Campaign ad falsely claims Rauner made taxpayers fund late abortions	False	2018-02-12
It's True: WikiLeaks dumped Podesta emails hour after Trump video surfaced	True	2016-12-18
Illinois, Indiana work comp law: Same words, different results	True	2016-12-19
In Florida, no permit needed for driverless cars, Florida senator says	True	2016-12-28
Did word of Trump’s inauguration concert cause a Jackie Evancho sales surge?	True	2017-01-05
Kirk Watson says average Austin homeowner pays $1,300 to $1,400 that goes to other school districts	True	2016-12-16
Astorino has not raised the tax levy in Westchester County	True	2017-01-11
Was Social Security 'basically invented' at the University of Wisconsin?	True	2016-12-16
College graduates in New York owe about $30,000 in student loans on average	True	2017-01-05
Did Fire and Fury author Michael Wolff have access to the White House?	False	2018-01-05
Hollywood celebs didn't announce strike if Donald Trump won't resign	False	2018-01-09
Did Democrats vote to deport Dreamers?	False	2018-01-09
No, Californians do not overwhelmingly oppose sanctuary policies	False	2018-01-09
Little gas behind claim that every year, keys left inside nearly half of stolen Texas vehicles	False	2018-01-12
More college graduates living at home than in decades	True	2017-01-09
Oprah's comments about race in 2013 BBC interview distorted	False	2018-01-16
No, Uranium One investigation has not led to an indictment	False	2018-01-17
Unions would suffer but not end because of Supreme Court decision	False	2018-01-17
Andrew White says he misspoke in saying half of new Texas teachers lack college degrees	False	2018-01-17
Chicago’s private-sector employment: Really the highest in city history?	False	2018-01-22
Donald Trump’s unsubstantiated claims about chain migration, NYC terror suspect	False	2018-01-24
DeSantis wrong about UN resolutions against Israel	False	2018-01-25
Illinois Rep. says she shares Obama’s view on gun violence	False	2018-01-26
Is Donald Trump right that in some states, you can cast an early ballot, take it back, vote again?	True	2016-11-02
Dan Patrick, calling for more foster parents, says state elected officials 'have opened their homes'	True	2016-10-28
Did Wisconsin U.S. Senate candidate Russ Feingold repeat the lie of the year about Obamacare?	True	2016-11-04
Deborah Ross says Richard Burr voted against a ban on insider trading in Congress, called it brave	True	2016-11-05
Tim Kaine is right, Spanish was first European language spoken in United States	True	2016-11-07
White House staffers removed from job is subject of false headline	False	2018-01-05
Trump said he would require schools to allow guns, Clinton says	True	2016-11-01
No, the GOP concealed carry bill does not block states from keeping guns out of schools	False	2017-12-07
Hillary Clinton says Donald Trump 'wants to undo marriage equality'	True	2016-11-03
Clinton said Trump wants to know about allies' payments before defending them	True	2016-10-26
No, JB Pritzker did not release more tax information than Bruce Rauner	False	2017-12-11
Would 51% of single parents see taxes rise under Donald Trump's tax plan?	True	2016-11-06
Donald Trump wrong that black homeownership rate is at a record high	False	2017-12-11
Story falsely suggests a Colgate toothpaste banned by FDA	False	2017-12-12
Facebook did not remove Gateway Pundit report after fact-check	False	2017-12-11
Ryan Sitton inaccurately says 12 million people left without homes by Hurricane Harvey	False	2017-12-08
Bernie Sanders wrongly says Donald Trump never apologized for Access Hollywood tape	False	2017-12-14
Trump misses mark on Missouri unemployment rate	False	2017-12-15
Seating Alabama Sen.-elect Doug Jones - does a delay break Senate rules?	False	2017-12-18
No proof that Rubio's religious tweet was related to Trump rally	False	2017-12-18
Did bump stocks prevent more casualties in Las Vegas?	False	2017-11-13
The False claim California has built far more prisons than colleges since 1965	False	2017-11-09
Dick Durbin wrong that GOP tax bill hasn't had independent vetting	False	2017-11-13
Are VA doctors barred from recommending medical marijuana to veterans?	True	2016-10-26
Tim Kaine correctly notes Richard Nixon released tax returns despite audit	True	2016-10-05
No, judge didn't grant subpoena of President Donald Trump	False	2017-12-05
State Department under Hillary Clinton refused security requests for Benghazi, Paul Ryan says	True	2016-10-07
Clinton said terrorists use Trump's remarks about Muslims for recruitment	True	2016-10-10
Clinton is right: Trump tax plan gives more to rich than Bush tax cuts	True	2016-10-11
After Donald Trump's campaign missteps, does Paul Ryan still endorse him, as Hillary Clinton says?	True	2016-10-11
At refugee summit, Obama claims refugees in U.S. are screened more than tourists	True	2016-10-13
Kaine: Police stopped slain Minnesota driver over 40 times	True	2016-10-05
Hillary Clinton says a record 90% of Americans have health insurance today	True	2016-10-09
Bruce Elfant says 90-plus percent of eligible Travis County residents have registered to vote	True	2016-10-14
Patrick Murphy right about Rubio not trusting Donald Trump with nuclear codes	True	2016-10-18
Clinton correct Buffett claimed to pay a lower tax rate than his secretary	True	2016-10-18
NFL's Colin Kaepernick incorrectly credits Winston Churchill for quote about lies	False	2017-10-09
Gillum campaign changes website after touting false claim	False	2017-10-12
Is Sen. Bob Corker responsible for the Iran deal, as Donald Trump claims?	False	2017-10-12
Barack Obama says Trump foundation took other people's money, bought a six-foot-tall painting	True	2016-09-13
Katko voted against Planned Parenthood funding four times	True	2016-10-05
Clinton ad: Trump Management was charged with discriminating against black people	True	2016-09-14
Hillary Clinton correct; Hispanic wealth disproportionately lower than its share of the population	True	2016-09-19
Yes, New York has more corrupt officials than any other state	True	2016-09-19
Texas top state for law enforcement deaths in line of duty	True	2016-09-19
Bennet: Glenn said Democrats are 'evil' and he's 'tired of hearing' about reaching across the aisle	True	2016-09-19
Charlie Crist says Florida was No. 1 in violent crime in the 1990s	True	2016-09-19
Clinton says Muslims have been in America since George Washington	True	2016-10-13
Gillibrand still opposes boycott of Israel despite flip-flop	False	2017-09-08
Kaine accurately recalls the time Gadhafi had a tent put up on Trump's estate	True	2016-09-15
Hillary Clinton’s False claim on mass shootings	False	2017-10-10
The surprising truth about a Philly Republican’s Harrisburg muscles	True	2016-09-21
Karen Handel wrongly says Obamacare tax increase largest ever in her lifetime	False	2017-09-11
Gary Johnson correct that most Americans support legalizing marijuana	True	2016-08-17
Julián Castro says California besting Texas in creating jobs, economic growth	True	2016-08-17
Top California Democrat seizes on 9/11 omission by Donald Trump backer Rudy Giuliani	True	2016-08-18
Trump: U.S. spends more than 'almost any other major country' on education	True	2016-09-21
Clinton says almost a half-million immigrants still eligible for DACA, particularly Asians	True	2016-08-22
The Black Lives Matter protest outside a Philly police officer’s home was not ‘illegal occupation'	False	2017-09-01
General public and the press not allowed to attend Gov. Scott Walker's 'listening sessions'?	True	2016-08-24
Rep. Dave Brat claims DACA leads to chain migration of up to 4 million. That's False	False	2017-09-15
Rubio voted against the Violence Against Women Act, Murphy says	True	2016-08-24
Professor: 'Concrete examples' of teachers, students spurning University of Texas due to gun law	True	2016-08-26
Jimmy Carter correct on popularity of Clinton and Trump	True	2016-08-31
Dems: Glenn wants to kill Education Department, jeopardizing college funding for 320,000 Coloradans	True	2016-08-31
Hillary Clinton correct that Austin's Alex Jones said no one died at Sandy Hook Elementary	True	2016-09-01
James Woods says Dallas Cowboys can't honor dead officers with helmet decals	True	2016-09-01
Walker: 'For decades, the state’s gas tax has been among the highest in the nation'	True	2016-07-20
Trump: 43 million Americans on food stamps	True	2016-07-21
Donald Trump says goods trade deficit was almost $800 billion in 2015	True	2016-07-21
New York has more private sector jobs than ever before	True	2016-07-22
Donald Trump correct — Lyndon Johnson passed legislation limiting political activity of churches	True	2016-07-22
Tim Kaine correct about how poorly U.S. fares in percentage of women lawmakers	True	2016-08-22
Michelle Obama correct that the White House was built by slaves	True	2016-07-25
RNC is right that no Democratic speaker mentioned ISIS on convention's first night	True	2016-07-26
At DNC, Sen. Chris Murphy says 90% of Americans want expanded background checks for gun purchases	True	2016-07-27
Are Koch-backed groups spending most for Ohio Senate race?	True	2016-07-28
Tim Kaine says Va. closed a background check loophole while he was governor	True	2016-07-29
Democrat correctly points out Tarkanian's long-held abortion opposition	True	2016-08-04
Clinton: Deaths of Dallas police drew nearly 500 job applicants	True	2016-07-28
Surprise! Faced with Zika, South Florida fosters a mess of mosquitoes	True	2016-08-05
Donald Trump accurately says media wrong that he kicked baby out of rally	True	2016-08-08
Maggie Hassan says Kelly Ayotte voted against expanding gun background checks, twice	True	2016-06-21
Clinton: Clinton Foundation helped 9 million with lower-cost AIDS drugs	True	2016-06-15
Stamp this one 'correct;' Chris Christie says Clinton wrong about work-related emails	True	2016-07-19
Trump right that Clinton made up story about Bosnia sniper fire	True	2016-06-22
Loretta Lynch says gays and lesbians are most frequently targeted for hate crimes	True	2016-06-23
National Park Service director correct that its budget less than budget for Austin's city government	True	2016-06-24
Hillary Clinton correct that analysts have called Donald Trump a top global economic risk	True	2016-06-27
Tom Perez says union members earn median $200 a week more than nonunion workers	True	2016-06-29
Hillary Clinton accurately says Donald Trump's plan is good for hedge funders	True	2016-07-01
ACLU: North Carolina police will have significant power to keep body cam, dash cam footage secret	True	2016-07-01
Durbin claims 40 percent of drug overdose deaths in Illinois involve heroin	True	2016-08-04
David Beckham says Swaziland has the world's highest rate of HIV	True	2016-06-17
Hillary Clinton: Donald Trump wants to get rid of the federal minimum wage	True	2016-07-08
David Miliband on the link between jobs, immigration and Brexit	True	2016-06-26
Do more people die in Wisconsin from overdoses than car crashes?	True	2016-07-08
Bennet campaign says GOP Senate candidate Darryl Glenn wants to see Ted Cruz on Supreme Court	True	2016-07-13
McAuliffe held Va. record for restoring felon voting rights before his blanket action	True	2016-05-09
Georgia's top cop correct about city's pot plan	True	2016-05-11
Ed Gillespie says GOP shut out from Va. statewide offices for first time in 40-plus years	True	2016-05-12
Mamie Locke says U.S. has a low voter turnout rate	True	2016-05-16
Top 0.1% would be big winner under Donald Trump's tax plan, Wisconsin Hillary Clinton supporter says	True	2016-05-20
Justice Don Willett accurately recaps surge in Texas students meeting college readiness standards	True	2016-05-20
Clinton: Trump called pregnant employees 'an inconvenience'	True	2016-06-24
Donald Trump now being used in terrorist propaganda videos, Hillary Clinton says	True	2016-05-20
Hemp is helpful, just don’t grow it	True	2016-05-22
Hillary Clinton's approval ratings as secretary of state were high, but they're not now	True	2016-05-22
Steve Adler correctly says Austin No. 1 in Texas in startups, venture capital investment, patents	True	2016-05-13
Massive alligator spotted roaming Florida golf course. Is it real?	True	2016-06-01
Paul Ryan claims the US is the 'oldest democracy' in the world. Is he right?	True	2016-07-11
Greg Abbott says Texas legislators last year passed fewest measures into law in 20 years	True	2016-06-03
In shot at Donald Trump, Hillary Clinton is correct about tariffs' role in Great Depression	True	2016-06-06
$15-per-hour proposal in Cleveland 'most aggressive' increase in US?	True	2016-05-09
Evidence backs Hillary Clinton claim that torture is counterproductive for counterterrorism	True	2016-03-30
Hanaway isn't exaggerating the extreme length of Missouri's barber code	True	2016-03-30
Mira Signer says state with highest gun ownership rates have highest suicide rates	True	2016-04-11
Glenn Beck, a Cruz supporter, says Hillary Clinton always beats Donald Trump in polling matchups	True	2016-04-10
Sanders is right: Migrant laborers in Malaysia are forced into working under 'slave-like conditions'	True	2016-04-12
Barack Obama says wind power cheaper in Texas than power from 'dirty fossil fuels'	True	2016-04-12
Republican state Rep. cites higher than average Medicaid enrollment in two NH counties	True	2016-04-15
'Big Soda' and the profits Mayor Kenney is convinced it earns	True	2016-03-30
Ohio Democratic Party bashes John Kasich's 'costly campaign'	True	2016-04-19
John Cornyn says Vietnamese third most common language spoken in Texas	True	2016-05-26
Robin Vos takes aim at Chicago Bears quarterbacks and UW tenure policy	True	2016-06-03
As federal prosecutor, Catherine Hanaway and her office handled more than 5,000 cases	True	2016-04-25
Ted Cruz says he won more votes in Wisconsin than Donald Trump did in New York	True	2016-04-25
Hillary Clinton says Democratic debate moderators have not asked any questions about abortion	True	2016-04-15
Yes, Donald Trump has been linked to the mob	True	2016-03-02
David Brooks is right: Primary turnout doesn't predict general election outcomes	True	2016-03-06
Right to Rise correct on comparison between 'worst attendance records' of Marco Rubio, Barack Obama	True	2016-03-08
Which happens more: People struck by lightning or people committing voter fraud by impersonation?	True	2016-04-07
Hunting Park: After $5M in fixes, is the area that much safer?	True	2016-03-10
Marco Rubio says foreign aid is less than 1 percent of federal budget	True	2016-03-11
Fact-checking Bernie Sanders’ claim that Jim Kenney’s soda tax is regressive	True	2016-04-25
Ted Cruz says he's engaged civilly with protesters at his campaign events	True	2016-03-13
Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men	True	2016-03-15
Donald Trump says U.S. doesn't make TVs anymore	True	2016-03-14
Trump correct about video showing flag desecration by man who rushed him	True	2016-03-17
Urging vote on Merrick Garland, congresswoman says 6 justices have been OK'd in presidential years	True	2016-03-17
Most heroin in U.S. now comes across Mexican border, Rob Portman says	True	2016-03-14
Bernie Sanders was the roll call amendment king from 1995 to 2007	True	2016-03-24
Rep. Joe Pitts says 120 Americans die daily from overdoses, exceeding deaths from guns	True	2016-03-21
McAuliffe is right that Virginia tops states in agricultural exports to Cuba	True	2016-03-24
Matt McCall: Lamar Smith dodged primary debates	True	2016-03-28
Herring correct about Supreme Court confirmations during election years	True	2016-03-29
Bernie Sanders says Walmart heirs are wealthier than bottom 40 percent of Americans	True	2016-03-14
Arizona senator claims confirming Supreme Court nominees in an election year is rare	True	2016-03-14
Glenn Beck says before Ted Cruz, he'd never endorsed a candidate for office	True	2016-01-26
Dentists and the ADA agree: Ignoring a toothache could potentially kill you	True	2016-01-26
Jennifer Granholm says Americans would rather elect an atheist than a socialist	True	2016-01-29
Joe Straus accurately says Texas growing twice as fast as rest of nation	True	2016-01-30
Reed and McCain make a case to save Gen. Petraeus' pension	True	2016-01-31
Fetterman says he's the only senate candidate backing Sanders in PA	True	2016-02-04
Marco Rubio says China is 'practicing how to blow up our satellites'	True	2016-02-04
R.I. incarceration rates low; prisons not overcrowded	True	2016-03-20
‘Advantage: R.I.’ aimed at GE, not ‘Owen’	True	2016-02-07
Mike Honda shares accurate graphic about past Supreme Court nominations	True	2016-03-17
Could North Korea missile strike the United States?	True	2016-02-16
Cuyahoga prosecutor Tim McGinty touts reduction in rape kits in reelection bid	True	2016-02-17
Sanders: African-Americans lost half their wealth because of Wall Street collapse	True	2016-02-11
Cruz is right: Obama doesn't link Islam to terrorism	True	2015-11-30
Gun control group says since 1963 more Americans have died by firearms than in all U.S. wars	True	2016-01-26
Hartzler was modest on connection between drugs and foster care	True	2015-11-30
Health officials right about drop in AIDS-related deaths	True	2015-12-02
Did JFK answer Vince Lombardi's call to spring Green Bay Packers star for the big game?	True	2016-02-09
It's true: Donald Trump once supported impeaching George W. Bush	True	2016-02-16
Ron Johnson “Probably less than 4 percent” of Wisconsin residents using Obamacare subsidies	True	2015-12-02
Carly Fiorina says her campaign has more cash on hand than John Kasich and Chris Christie combined	True	2016-02-08
Paul Ryan says U.S. tax rate for small businesses is 44.6 percent, versus 15 percent in Canada	True	2015-12-10
McAuliffe says 5,000 school jobs have been cut since 2008	True	2015-12-08
Geneva Conventions bar Donald Trump's idea of killing terrorists' families, as Rand Paul says	True	2015-12-17
Sen. Roy Blunt right about future demand for food	True	2015-11-30
Fact-checking Sanders' claim that U.S. spends 3 times per capita what the U.K. spends on health care	True	2015-12-20
Scott Walker says he put more funds into mental health than any Wisconsin governor in 25 years	True	2015-12-23
R.I. among states with strongest gun-control laws	True	2016-01-10
Business has created jobs every month since Obamacare became law, Obama said in State of the Union	True	2016-01-12
Nash on target with Gwinnett population, staff data	True	2015-12-11
Superman developer on why he needs subsidies	True	2016-01-17
Hillary Clinton correct that Bernie Sanders flip-flopped on liability for gun makers, sellers	True	2016-01-17
Paul Ryan says 'if you were raised poor, you’re just as likely to stay poor' as 50 years ago	True	2016-01-19
Donald Trump is right about Putin's popularity in Russia	True	2015-12-20
Is Guantanamo a 'key component' of terrorist propaganda?	True	2015-12-30
Brown speaks the truth about California's job growth	True	2016-01-25
Colbert: Scalia 'told more jokes and got more laughs than any of the other justices'	True	2016-02-17
Sen. Richard Blumenthal correct that the longest Supreme Court vacancy in 30 years has been 237 days	True	2016-02-18
Cruz is right in back-and-forth with Rubio about vote on defense spending	True	2016-01-15
Jeb Bush claims U.S. has enjoyed fastest crude oil production increase in history	True	2015-10-02
Jeremy Bird says 90 percent of Americans want mandatory background checks for all gun purchases	True	2015-10-05
Trump supports eminent domain 'abuse,' says conservative Club for Growth	True	2015-10-07
Hillary Clinton: Bernie Sanders voted against Brady bill five times	True	2015-10-13
Brewpub growling about state of craft beer	True	2015-10-23
When attacked for missed votes, Marco Rubio calls out Barack Obama and John Kerry for missing votes	True	2015-10-28
Texas police department places ad urging drug dealers to fill out form, snitch on other dealers	True	2015-10-30
Electric car sales hit the brakes as tax credit axed and fee added	True	2015-11-02
Ten times more 'dark money' has been spent for 2016 elections, U.S. Sen. Tammy Baldwin says	True	2015-11-05
Clearing the air over marijuana support	True	2015-11-08
Rubio spent tax money to renovate Florida House, state Dems say	True	2015-11-09
Lt. Gov. Kinder right about Nixon's veto overrides	True	2015-10-28
Six in 10 Americans back federal money for Planned Parenthood, Wisconsin Democrat Gwen Moore says	True	2015-10-14
Ted Cruz says U.S. tax code has more words than the Bible	True	2015-11-10
Pete Gallego says Will Hurd votes with House Republican leaders	True	2015-11-15
Income tax rates were 90 percent under Eisenhower, Sanders says	True	2015-11-15
Glenn Hegar says 650 people giddyap to Texas every day	True	2015-10-01
More Americans killed by guns since 1968 than in all U.S. wars, columnist Nicholas Kristof writes	True	2015-08-27
Bernie Sanders: 'Saudi Arabia has the third-largest military budget in the entire world'	True	2015-08-30
Dan Gecker says U.S. only wealthy nation without universal health care	True	2015-09-01
Report accurate about Georgia's low diploma rate	True	2015-09-02
Did Donald Trump propose the biggest tax hike in American history as Jeb Bush says?	True	2015-09-02
Scott Walker: I'm the only governor to sign law requiring investigations of deaths in police custody	True	2015-09-13
Woods' claim backed by reports: CRCT wasn't challenging enough	True	2015-09-15
Carly Fiorina says pot is stronger today than in the past	True	2015-09-16
Cagle right on law enforcement death count	True	2015-09-22
Scott Walker touts $4.7 billion in tax cuts. Is he right?	True	2015-08-28
Claim about Atlanta's affordable housing hits the mark	True	2015-09-25
No openly gay man elected to Legislature? True	True	2015-09-28
Gilmore says prime-time GOP presidential debaters never served in military	True	2015-09-28
Anti-abortion leader says Texas funding women's health services at historically high levels	True	2015-09-04
Huckabee says six of the 10 wealthiest U.S. counties surround D.C.	True	2015-09-29
Conway's claim of a diverse department true	True	2015-09-29
Is there Planned Parenthood funding in the bill that stops a government shutdown?	True	2015-09-29
The Clintons really did attend Donald Trump's 2005 wedding	True	2015-07-21
Increase of murders in Atlanta?	True	2015-07-22
Rand Paul: Hillary Clinton's State Department 'admonished' ambassador for improper email use	True	2015-07-26
CDC: Kissing and cuddling backyard chickens linked to salmonella infections	True	2015-08-04
Scott Walker says Wisconsin reserve fund 165 times larger under his leadership	True	2015-08-07
Republican presidential nominee hasn't won over women since 1988, says progressive pundit	True	2015-08-09
John Oliver hits on regulatory gap for food on 'Last Week Tonight'	True	2015-07-27
Clinton accurately says black children with asthma have 500% higher mortality rate	True	2015-08-11
Numbers back rosy jobs claim for Georgia	True	2015-07-31
The majority of the Hispanic population is U.S.-born, says José Diaz-Balart	True	2015-07-29
Fiorina: Trump's abortion flip-flop	True	2015-08-11
